query_idx,query_category,query_text,p_at_k,hits,k,retrieved_categories,model,alpha
7656,JANITORIAL_SUPPLY,"AmazonBasics Anti-Fatigue Mat Diamond Deckplate Single-Layer Foam 1/2"", 2X3 Black . a product photo of anti - fatigue mat",0.8,4,5,"['JANITORIAL_SUPPLY', 'JANITORIAL_SUPPLY', 'JANITORIAL_SUPPLY', 'JANITORIAL_SUPPLY', 'FOOD_SERVICE_SUPPLY']",finetuned,0.6
1739,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Tiger 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M31 . Snug fit for Samsung Galaxy M31, with perfect cut-outs for volume buttons, audio and charging ports",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
4763,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Daddy's Girl and Mummy World UV Printed Soft Back Case Mobile Cover for LG W30 . Snug fit for LG W30, with perfect cut-outs for volume buttons, audio and charging ports ",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5563,GROCERY,"Whole Foods Market Organic Bran Flakes, 500 g . Fibre-rich | Eat on their own or mix with nuts, fruits and seeds for breakfast | Suitable for vegetarians and vegans . a product photo of organic brans ",0.4,2,5,"['SNACK_MIX', 'SNACK_MIX', 'FRUIT_SNACK', 'GROCERY', 'GROCERY']",finetuned,0.6
4110,BOOT,"Amazon Brand - find. Lace Up Wedge Bootie Ankle Boots, Brown, US 8 . Designed in Europe - please refer to size chart for specific measurements to achieve the perfect fit | An Amazon Brand | Conçu en E",0.8,4,5,"['SHOES', 'BOOT', 'BOOT', 'BOOT', 'BOOT']",finetuned,0.6
7765,OFFICE_PRODUCTS,AmazonBasics Shredder Paper and Credit Cards 8 Slotted Blades 0-9.9 . a product photo of shredder paper shr,0.6,3,5,"['OFFICE_PRODUCTS', 'OFFICE_PRODUCTS', 'OFFICE_ELECTRONICS', 'OFFICE_ELECTRONICS', 'OFFICE_PRODUCTS']",finetuned,0.6
7425,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Kiss 3D Printed Hard Back Case Mobile Cover for Vivo Y69 . 3D Printed Hard Back Case Mobile Cover for Vivo Y69 | Easy to put & take off with perfect cutouts for volume b,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
3708,BEAUTY,"365 EVERYDAY VALUE Fragrance Free Foaming Hand Soap, 64 FZ . Brought to you by Whole Foods Market.  The packaging for this product has a fresh new look. During this transition, you may get the origina",0.0,0,5,"['GROCERY', 'SKIN_CLEANING_AGENT', 'SKIN_CLEANING_AGENT', 'HEALTH_PERSONAL_CARE', 'SKIN_CLEANING_AGENT']",finetuned,0.6
2362,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Happy Girls are The Prettiest 3D Printed Hard Back Case Mobile Cover for Oppo A7 . 3D Printed Hard Back Case Mobile Cover for Oppo A7 | Easy to put & take off with perfe,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
6639,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Hut 3D Printed Hard Back Case Mobile Cover for Sony Xperia L2 . 3D Printed Hard Back Case Mobile Cover for Sony Xperia L2 | Easy to put & take off with perfect cutouts f,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5629,HOME_BED_AND_BATH,"AmazonBasics – Juego de sábanas de Microfibra . El juego de tamaño Queen incluye una sábana encimera de 167,6 cm x 243,8 cm, una sábana bajera de 99 cm x 203,2 cm x 30,4 cm y 1 funda de almohada. | Es",0.2,1,5,"['HOME_BED_AND_BATH', 'HOME', 'HOME', 'HOME', 'HOME']",finetuned,0.6
1406,CHAIR,"Amazon Brand – Rivet Contemporary Channel-Back Dining Chair, 35""H, Ivory, Set of 2 . This channel-back chair is a modern addition to any dining space. Its ivory upholstery will complement any number o",0.8,4,5,"['CHAIR', 'HOME_FURNITURE_AND_DECOR', 'CHAIR', 'CHAIR', 'CHAIR']",finetuned,0.6
3298,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Burn Bricks 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Go . 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Go | Easy to put & take off with perfect,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1430,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Panda Experation 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M21 . Snug fit for Samsung Galaxy M21, with perfect cut-outs for volume buttons, audio and cha",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7950,SANDAL,"find. Men's Gabe Espadrille Wedge Sandal, Brown Tan, US:7 . a product photo of men gabe slip on a white background",0.0,0,5,"['SHOES', 'SHOES', 'BOOT', 'SHOES', 'SHOES']",finetuned,0.6
8141,SHOES,Belini Women's Turquoise Running Shoes-4 UK (37 EU) (BS 137TURQUISH4) . आउटर मटीरियल: मेश | टो स्टाइल: राउंड टो | क्लोज़र टाइप: स्लिप ऑन | वारंटी विवरण: 90 दिन | वारंटी टाइप: निर्माता | Outer Material,1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
8273,HARDWARE_HANDLE,"AmazonBasics Barn Door Handle Pull Set - Rustic Flower, Black . Pull handle set for mounting on both sides of a sliding barn-style interior door (does not include door) | Streamlined pull handle makes",1.0,5,5,"['HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE']",finetuned,0.6
8083,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Rangolee 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy S8 Plus . 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy S8 Plus | Easy to put & take off w,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
8161,SHOES,Amazon Brand - Symactive Men's Navy Running Shoes-8 UK (SYM-YS-004B) . బయటి మెటీరియల్: మెష్ | టో స్టైల్: రౌండ్ టో | తేలికపాటి లేస్ అప్ షూ సౌకర్యం కోసం గాలి ఆడే మెష్ అప్పర్ తో. | కదలిక సమయంలో మెరుగైన వ,1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
6657,AUTO_ACCESSORY,"AmazonBasics Hydraulic Bottle Jack, 10-Ton Capacity (Renewed) . Hydraulic bottle jack for raising up part of a vehicle; 10-ton (20,000-pound) capacity and a lifting range of 8.9 to 17.3 inches | Opera",0.0,0,5,"['WATER_PUMP', 'WATER_PUMP', 'OUTDOOR_LIVING', 'SAFETY_SUPPLY', 'FAUCET']",finetuned,0.6
8434,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Rushed Marble 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J6 Plus . 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J6 Plus | Easy to put & take ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
8502,SHOES,"[Amazon Essentials] レディース スカッフスリッパ, チェスナット, 10 . フットベッドは時間の経過とともに摩耗して足に形成され、初めて着用した後に発生する可能性のある最初の滑りを軽減または排除します。 | フェイクファーの裏地、フェイクスエードアッパー、低反発素材のインソールが特徴です。 | 屋内と屋外での使用に適した、簡単でスリッポンデザイン。 | 日々より良い作り：品質",0.8,4,5,"['SANDAL', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
3003,SHOES,FIND Suede Apron Men's Chukka Boots . a product photo of suede apron boots,0.0,0,5,"['BOOT', 'BOOT', 'BOOT', 'BOOT', 'BOOT']",finetuned,0.6
457,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Brush Paint 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J5 Prime . 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J5 Prime | Easy to put & take ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7389,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Ball Heart 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Note 7 Pro . 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Note 7 Pro | Easy to put & take o,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5523,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Alone UV Printed Soft Back Case Mobile Cover for Apple iPhone 7 (Logo Cut) . Snug fit for Apple iPhone 7 (Logo Cut), with perfect cut-outs for volume buttons, audio and ",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
6084,STAPLER,"AmazonBasics Metal Stapler - Large, 20 Sheet . ステープラーは210ステープルのフルストリップを保持し、20シートのホチキス容量を提供します。 | 紙を掲示板に簡単に貼り付けられるように開くことができます。また、一時的に書類を固定するための尖ったステープルを作成することもできます (単にアンビルを逆にします)。 | 耐久性のある金属製で、信頼性の高いパ",1.0,5,5,"['STAPLER', 'STAPLER', 'STAPLER', 'STAPLER', 'STAPLER']",finetuned,0.6
9001,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Wooden Door 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416 . 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416 | Easy to p,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1662,WINE,"Marchio Amazon - Compass Road, Primitivo IGP Puglia . a product photo of primitivo igps",0.6,3,5,"['WINE', 'WINE', 'WINE', 'GROCERY', 'HOME_BED_AND_BATH']",finetuned,0.6
4851,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Creaks On Tree Trunk 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus . 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus | Easy to put & take off with ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
4660,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Daddy's Girl and Mummy World UV Printed Soft Back Case Mobile Cover for Oppo A5s . Snug fit for Oppo A5s, with perfect cut-outs for volume buttons, audio and charging po",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
4597,FINENECKLACEBRACELETANKLET,"Sterling Silver Wishbone Pendant Necklace, 18"" . Link-chain sterling silver necklace featuring wishbone pendant and spring-ring closure | Imported | Crafted in .925 sterling silver | These silver piec",0.8,4,5,"['FINENECKLACEBRACELETANKLET', 'FINENECKLACEBRACELETANKLET', 'FINENECKLACEBRACELETANKLET', 'FINENECKLACEBRACELETANKLET', 'NECKLACE']",finetuned,0.6
5829,GROCERY,"365 Everyday Value, 7 Day Quick Cleanse Kit, 1 oz . Brought to you by Whole Foods Market | Everything you need for a 7 day internal body cleanse | A gentle, non-stimulating laxative with a proprietary",0.2,1,5,"['HEALTH_PERSONAL_CARE', 'MEDICATION', 'MEDICATION', 'BEAUTY', 'GROCERY']",finetuned,0.6
6250,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Patterns 3D Printed Hard Back Case Mobile Cover for Lenovo Vibe X3 . 3D Printed Hard Back Case Mobile Cover for Lenovo Vibe X3 | Easy to put & take off with perfect cuto,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
3123,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Girl Boss On Pink Sparkle UV Printed Soft Back Case Mobile Cover for Lyf Water 7 . Snug fit for Lyf Water 7, with perfect cut-outs for volume buttons, audio and charging",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5090,HARDWARE,AmazonBasics - Cerradura para puerta . a product photo of door lock,0.0,0,5,"['HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'HARDWARE_HANDLE', 'LOCK']",finetuned,0.6
5143,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Green Shad Texture 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416 . 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Pace 4G Q416 | Ea,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
3320,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Color Flowers UV Printed Soft Back Case Mobile Cover for Lava Z90 . Snug fit for Lava Z90, with perfect cut-outs for volume buttons, audio and charging ports | Compatibl",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5121,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Girl Design 3D Printed Hard Back Case Mobile Cover for Apple iPhone 11 Pro . Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports | Co",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5271,EXERCISE_MAT,AmazonBasics 1/4-Inch Yoga Mat with Carrying Strap (Blue) and Yoga Blocks (Set of 2) Bundle . 蓝色运动垫适合练瑜伽、普拉提、等锻炼程序 | 防滑纹理表面增强抓地力 | 一套2块瑜伽砖可帮助促进更好的平衡性正确排列和更深的姿势 | 由结实耐用的高密度泡沫制成可靠支撑和持久的性能 | Azul colchon,0.4,2,5,"['EXERCISE_MAT', 'EXERCISE_MAT', 'ELECTRONIC_ADAPTER', 'SPORTING_GOODS', 'SPORTING_GOODS']",finetuned,0.6
2868,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Golden Stripes 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Xpress 2 E313 . 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Xpress 2 E313 | Easy,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
2885,GROCERY,SHELL - RTC TrayBake2 - Poultry 2 . a product photo of shell rtc ' s food products,1.0,5,5,"['GROCERY', 'GROCERY', 'GROCERY', 'GROCERY', 'GROCERY']",finetuned,0.6
1670,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Sky Blue and Orange Canvas 3D Printed Hard Back Case Mobile Cover for Lenovo P2 . 3D Printed Hard Back Case Mobile Cover for Lenovo P2 | Easy to put & take off with perf,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
774,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Love U Dad 3D Printed Hard Back Case Mobile Cover for Vivo Y19 / Vivo U20 . Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports | Com",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1339,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Sunshade UV Printed Soft Back Case Mobile Cover for Mi A2 . Snug fit for Mi A2, with perfect cut-outs for volume buttons, audio and charging ports | Compatible with Mi A",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
3459,CHAIR,"Navy Swatch, Stone & Beam . a product photo of navy swatch fabric . furniture | ethan allen | flamant | ethan allen furniture | benchmade | ethan allen swatch | ottoman | ethan allen sofa | swatch | e",0.2,1,5,"['HOME_FURNITURE_AND_DECOR', 'HOME_FURNITURE_AND_DECOR', 'BENCH', 'SOFA', 'CHAIR']",finetuned,0.6
1263,RADIO,"AmazonBasics Petit réveil numérique avec veilleuse et batterie de secours - Affichage LED (renouvelé) . Réveil numérique avec affichage LED vert de 1,7 cm pour vérifier facilement l'heure en un coup d",0.0,0,5,"['SECURITY_ELECTRONICS', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB']",finetuned,0.6
3773,GROCERY,"Fresh Brand – Artisan Bake at Home Ciabatta Rolls, 10 oz (6 ct) . 10-ounce bag of 6 artisan bake at home ciabatta rolls | No artificial colors or flavors | Certified Kosher | Contains wheat; may conta",0.4,2,5,"['BREAD', 'GROCERY', 'BREAD', 'GROCERY', 'BREAD']",finetuned,0.6
7726,GROCERY,"Fresh Prepared, Garlic Bread, 16.8 Oz . Single, freshly baked loaf | Freshly baked French bread, sliced in half and topped with whipped herb garlic butter . a product photo of garlic bread sticks . ba",0.6,3,5,"['BREAD', 'BREAD', 'GROCERY', 'GROCERY', 'GROCERY']",finetuned,0.6
6968,SHOES,Flavia Women's Gold Fashion Sandals-4 UK (36 EU) (5 US) (FL135/GLD) . आउटर मटीरियल: PU | क्लोज़र टाइप: स्लिप ऑन | Heel type: फ्लैट्स | टो स्टाइल: राउंड टो | वारंटी टाइप: निर्माता | वारंटी विवरण: 90 दि,0.8,4,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SANDAL']",finetuned,0.6
93,OFFICE_PRODUCTS,"AmazonBasics Recharges de ruban adhésif double face Motif à pois 6,35 x 0,9 m (Renouveau) . Recharge de ruban adhésif double face (paquet unique) ; pour une utilisation avec un applicateur rechargeabl",0.8,4,5,"['OFFICE_PRODUCTS', 'OFFICE_PRODUCTS', 'OFFICE_PRODUCTS', 'WRITING_INSTRUMENT', 'OFFICE_PRODUCTS']",finetuned,0.6
1071,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Black Girl Magic 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 2 Laser ZE601KL . 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 2 Laser ZE601KL | Easy,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
5414,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Water Drops 3D Printed Hard Back Case Mobile Cover for Poco X2 / Mi Redmi K30 . Snug fit for Poco X2, with perfect cut-outs for volume buttons, audio and charging ports ",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1615,POWER_SUPPLIES_OR_PROTECTION,"AmazonBasics Standby UPS 400VA 255W, 6 Outlets (Renewed) . Uninterruptible power supply (UPS) with 400VA / 255W battery backup; ideal for home networks, IoT devices, and home-entertainment devices | 6",0.4,2,5,"['HOME_LIGHTING_ACCESSORY', 'POWER_SUPPLIES_OR_PROTECTION', 'CHARGING_ADAPTER', 'POWER_SUPPLIES_OR_PROTECTION', 'POWER_STRIP']",finetuned,0.6
7821,SHOES,Amazon Brand - Symbol Men's Cherry/ Blue PU Formal Shoes - 7 UK (AZ-SY-435) . Outer Material: Pu | Product Type: Men's Formal Shoes | Shoe Width: Regular | Closure Type: Lace-Up | Toe Style: Round Toe,1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
518,LIGHT_BULB,"AmazonBasics Professional LED GU10 Spotlight Bulb, 50W Equivalent, Cool White, Dimmable - Pack of 6 . 25,000-hour lamp lifetime; provides over 12 years of lifetime (based on 8 hours of use each day, a",1.0,5,5,"['LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB', 'LIGHT_BULB']",finetuned,0.6
2358,PAPER_TOWEL_HOLDER,"AmazonCommercial - Dispenser per asciugamani, compatibile con piega a V . Per un uso commerciale in uffici, magazzini, ristoranti, bar, palestre, scuole, fabbriche, officine, ecc. | Slot trasparente p",0.0,0,5,"['WASTE_BAG', 'PLUMBING_FIXTURE', 'JAR', 'TOOTHBRUSH_HOLDER', 'FOOD_SERVICE_SUPPLY']",finetuned,0.6
7848,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Multicolor Lady Vector 3D Printed Hard Back Case Mobile Cover for Vivo Y51L . 3D Printed Hard Back Case Mobile Cover for Vivo Y51L | Easy to put & take off with perfect ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
8272,HOME,"Pinzon Egyptian Cotton 725-Gram 6-Piece Towel Set . 6-Piece luxury towel set with 2 bath towels, 2 hand towels, and 2 washcloths | Made of 100-percent Egyptian cotton, for superior softness, absorbenc",0.2,1,5,"['HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME']",finetuned,0.6
1149,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Pattern Color 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy Note 3 N9000 . 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy Note 3 N9000 | Easy to p,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
7653,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Multicolor Wax On Canvas 3D Printed Hard Back Case Mobile Cover for Vivo Y69 . 3D Printed Hard Back Case Mobile Cover for Vivo Y69 | Easy to put & take off with perfect ,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1897,GROCERY,"Wickedly Prime Organic Roasted Seaweed Snacks, Sea Salt, 0.17 Ounce . One 0.17-ounce pack | Harvested in protected bays | Product of Korea | 25 calories per serving | An Amazon brand | One 0.17-ounce ",0.8,4,5,"['GROCERY', 'SNACK_MIX', 'GROCERY', 'GROCERY', 'GROCERY']",finetuned,0.6
2453,SHOES,"Amazon Essentials Women's Ballet Flat, Black Knit, 12.5 B US . Classic and versatile ballet flat designed for daily wear and superior fit; a staple in every woman’s wardrobe | Casual silhouette with r",1.0,5,5,"['SHOES', 'SHOES', 'SHOES', 'SHOES', 'SHOES']",finetuned,0.6
318,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Whale 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus . 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus | Easy to put & take off with perfect cutouts,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
4513,FINERING,"Anello rotondo in argento Sterling placcato platino o oro con zirconi Swarovski,Fantasia verde,Size 8 . Centrotavola rotondo con zirconi, taglio brillante di Swarovski, incorniciata in un set di alone",0.8,4,5,"['FASHIONRING', 'FINERING', 'FINERING', 'FINERING', 'FINERING']",finetuned,0.6
7655,CELLULAR_PHONE_CASE,Amazon Brand - Solimo Designer Sea View 3D Printed Hard Back Case Mobile Cover for Meizu M3 Note . 3D Printed Hard Back Case Mobile Cover for Meizu M3 Note | Easy to put & take off with perfect cutout,1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
1512,HOME_BED_AND_BATH,"Pinzon Heather Jersey Yarn Dye Duvet Set, Violet Heather Stripe, 135 x 200 cm & 1 Pillowcase 80 x 80 cm . a product photo of heather jersey bed set",0.6,3,5,"['HOME_BED_AND_BATH', 'HOME_BED_AND_BATH', 'HOME', 'HOME', 'HOME_BED_AND_BATH']",finetuned,0.6
7052,CHAIR,UMI Essentials Wingback Fireside Recliner Armchair in Check Tartan Fabric Reclining Chair Sofa (Tartan Blue) . a product photo of chair sofa,0.8,4,5,"['CHAIR', 'CHAIR', 'HOME_FURNITURE_AND_DECOR', 'CHAIR', 'CHAIR']",finetuned,0.6
2862,CELLULAR_PHONE_CASE,"Amazon Brand - Solimo Designer Happy Girls are The Prettiest UV Printed Soft Back Case Mobile Cover for Itel A23 . Snug fit for Itel A23, with perfect cut-outs for volume buttons, audio and charging p",1.0,5,5,"['CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE', 'CELLULAR_PHONE_CASE']",finetuned,0.6
